,Week,Name,Team,Opponent,Fanduel_Points,Fanduel_Price,Home
3293,9,"Elliott, Ezekiel",dal,pit,7.9,8000.0,Home
3294,9,"Morris, Alfred",nyg, was,7.6,4500.0,Away
3295,9,"Harris, Damien",nwe, nyj,7.1,6000.0,Away
3296,9,"Fournette, Leonard",tam,nor,7.1,5900.0,Home
3297,9,"Mattison, Alexander",min,det,6.9,5100.0,Home
3298,9,"Gore, Frank",nyj,nwe,6.9,5000.0,Home
3299,9,"Nabers, Gabe",lac,lvr,6.9,4500.0,Home
3300,9,"Henry, Derrick",ten,chi,6.8,8900.0,Home
3301,9,"Pollard, Tony",dal,pit,6.3,4900.0,Home
3302,9,"Davis, Mike",car, kan,6.2,7800.0,Away
3303,9,"Thompson, Chris",jac,hou,5.8,4700.0,Home
3304,9,"Peterson, Adrian",det, min,5.8,5300.0,Away
3305,9,"Murray, Latavius",nor, tam,5.2,5000.0,Away
3306,9,"Singletary, Devin",buf,sea,4.9,5800.0,Home
3307,9,"Hines, Nyheim",ind,bal,4.8,5400.0,Home
3308,9,"Wilkins, Jordan",ind,bal,4.8,5600.0,Home
3309,9,"Perine, La'Mical",nyj,nwe,4.8,5300.0,Home
3310,9,"Dobbins, J.K.",bal, ind,4.5,5300.0,Away
3311,9,"White, James",nwe, nyj,4.4,5400.0,Away
3312,9,"Ahmed, Salvon",mia, ari,3.8,4500.0,Away
3313,9,"Montgomery, David",chi, ten,3.7,5900.0,Away
3314,9,"Jones, Ronald",tam,nor,3.3,6400.0,Home
3315,9,"Gordon, Melvin",den, atl,3.2,6600.0,Away
3316,9,"McFarland, Anthony",pit, dal,3.2,4500.0,Away
3317,9,"Lewis, Dion",nyg, was,3.1,4600.0,Away
3318,9,"Conner, James",pit, dal,3.0,8200.0,Away
3319,9,"Richard, Jalen",lvr, lac,2.7,4500.0,Away
3320,9,"Hill, Brian",atl,den,2.4,5000.0,Home
3321,9,"Lindsay, Phillip",den, atl,2.3,5700.0,Away
3322,9,"Hasty, JaMycal",sfo,gnb,2.3,5800.0,Home
3323,9,"Laird, Patrick",mia, ari,2.1,4500.0,Away
3324,9,"Burton, Michael",nor, tam,1.8,4500.0,Away
3325,9,"Johnson, Jakob",nwe, nyj,1.6,4500.0,Away
3326,9,"Johnson, David",hou, jac,1.6,6800.0,Away
3327,9,"Foster, D.J.",ari,mia,1.4,4500.0,Home
3328,9,"Ingold, Alec",lvr, lac,1.1,4500.0,Away
3329,9,"McNichols, Jeremy",ten,chi,1.0,4600.0,Home
3330,9,"Washington, Dwayne",nor, tam,0.9,4500.0,Away
3331,9,"Juszczyk, Kyle",sfo,gnb,0.9,4500.0,Home
3332,9,"Williams, Dexter",gnb, sfo,0.8,4500.0,Away
3333,9,"Williams, Darrel",kan,car,0.8,4600.0,Home
3334,9,"Bell, Le'Veon",kan,car,0.8,5500.0,Home
3335,9,"Penny, Elijhaa",nyg, was,0.2,4500.0,Away
3336,9,"Smith, Keith",atl,den,0.1,4500.0,Home
3337,9,"Snell, Benny",pit, dal,0.1,5000.0,Away
3338,9,"Thompson, Darwin",kan,car,0.0,4500.0,Home
3339,9,"Dowdle, Rico",dal,pit,0.0,4500.0,Home
3340,9,"Samuels, Jaylen",pit, dal,0.0,4500.0,Away
3341,9,"Boone, Mike",min,det,0.0,4600.0,Home
3342,9,"Hill, Justice",bal, ind,0.0,4500.0,Away
3343,9,"Bellore, Nick",sea, buf,0.0,4500.0,Away
3344,9,"Ham, C.J.",min,det,0.0,4500.0,Home
3345,9,"Blasingame, Khari",ten,chi,0.0,4500.0,Home
3346,9,"Barber, Peyton",was,nyg,0.0,4500.0,Home
3347,9,"Gillaspia, Cullen",hou, jac,0.0,4500.0,Away
3348,9,"Cox, Chandler",mia, ari,0.0,4500.0,Away
3349,9,"Johnson, Ty",nyj,nwe,0.0,4500.0,Home
3350,9,"Sherman, Anthony",kan,car,0.0,4500.0,Home
3351,9,"Howell, Buddy",hou, jac,0.0,4500.0,Away
3352,9,"Ollison, Qadree",atl,den,0.0,4800.0,Home
3353,9,"Ogunbowale, Dare",jac,hou,0.0,4500.0,Home
3354,9,"Armah, Alex",car, kan,0.0,4500.0,Away
3355,9,"Jackson, Justin",lac,lvr,0.0,5900.0,Home
3356,9,"Williams, Jonathan",det, min,0.0,4500.0,Away
3357,9,"Freeman, Royce",den, atl,0.0,4900.0,Away
3358,9,"Ricard, Patrick",bal, ind,0.0,4500.0,Away
3359,9,"Cannon, Trenton",car, kan,0.0,4700.0,Away
3360,9,"James, Richie",sfo,gnb,28.9,4500.0,Home
3361,9,"Hill, Tyreek",kan,car,28.6,8300.0,Home
3362,9,"Adams, Davante",gnb, sfo,28.3,9400.0,Away
3363,9,"Perriman, Breshad",nyj,nwe,24.6,5000.0,Home
3364,9,"Chark, D.J.",jac,hou,24.1,6400.0,Home
3365,9,"Meyers, Jakobi",nwe, nyj,22.9,5000.0,Away
3366,9,"Samuel, Curtis",car, kan,22.3,5600.0,Away
3367,9,"Jeudy, Jerry",den, atl,22.0,5700.0,Away
3368,9,"McLaurin, Terry",was,nyg,21.0,7200.0,Home
3369,9,"Allen, Keenan",lac,lvr,20.8,7500.0,Home
3370,9,"Kirk, Christian",ari,mia,20.8,5900.0,Home
3371,9,"Metcalf, D.K.",sea, buf,20.3,8100.0,Away
3372,9,"Fuller, Will",hou, jac,18.5,7100.0,Away
3373,9,"Smith-Schuster, JuJu",pit, dal,18.3,6500.0,Away
3374,9,"Valdes-Scantling, Marquez",gnb, sfo,18.3,5100.0,Away
3375,9,"Zaccheaus, Olamide",atl,den,18.3,4700.0,Home
3376,9,"Brown, A.J.",ten,chi,18.1,7600.0,Home
3377,9,"Diggs, Stefon",buf,sea,16.3,7600.0,Home
3378,9,"Cooks, Brandin",hou, jac,15.8,6100.0,Away
3379,9,"Moore, David",sea, buf,15.1,5200.0,Away
3380,9,"Davis, Gabriel",buf,sea,15.0,4800.0,Home
3381,9,"Williams, Preston",mia, ari,14.0,5100.0,Away
3382,9,"Jones, Julio",atl,den,13.9,8200.0,Home
3383,9,"Brown, John",buf,sea,13.9,5500.0,Home
3384,9,"Lamb, CeeDee",dal,pit,13.1,5800.0,Home
3385,9,"Agholor, Nelson",lvr, lac,12.5,5000.0,Away
3386,9,"Sims, Cam",was,nyg,12.5,4500.0,Home
3387,9,"Hamler, KJ",den, atl,12.0,4800.0,Away
3388,9,"Sanders, Emmanuel",nor, tam,11.8,6100.0,Away
3389,9,"Jones, Marvin",det, min,11.8,6100.0,Away
3390,9,"Robinson, Allen",chi, ten,11.6,6900.0,Away
3391,9,"Amendola, Danny",det, min,11.4,5300.0,Away
3392,9,"Claypool, Chase",pit, dal,11.3,6300.0,Away
3393,9,"Johnson, Diontae",pit, dal,11.1,6000.0,Away
3394,9,"Patrick, Tim",den, atl,10.9,5300.0,Away
3395,9,"Anderson, Robby",car, kan,10.8,6600.0,Away
3396,9,"Williams, Mike",lac,lvr,10.6,6200.0,Home
3397,9,"Cooper, Amari",dal,pit,10.0,7000.0,Home
3398,9,"Crowder, Jamison",nyj,nwe,9.6,6300.0,Home
3399,9,"Parker, DeVante",mia, ari,9.4,6300.0,Away
3400,9,"Mack, Austin",nyg, was,9.2,4600.0,Away
3401,9,"McKenzie, Isaiah",buf,sea,9.1,4600.0,Home
3402,9,"Byrd, Damiere",nwe, nyj,9.0,5200.0,Away
3403,9,"Robinson, Demarcus",kan,car,8.9,5400.0,Home
3404,9,"Shepard, Sterling",nyg, was,8.7,5500.0,Away
3405,9,"Conley, Chris",jac,hou,8.7,4600.0,Home
3406,9,"Evans, Mike",tam,nor,8.4,7500.0,Home
3407,9,"Washington, James",pit, dal,8.2,5000.0,Away
3408,9,"Mims, Denzel",nyj,nwe,8.2,5400.0,Home
3409,9,"Pascal, Zach",ind,bal,8.0,5200.0,Home
3410,9,"Jefferson, Justin",min,det,7.9,6800.0,Home
3411,9,"Smith, Tre'Quan",nor, tam,7.9,5300.0,Away
3412,9,"Powell, Brandon",atl,den,7.8,4600.0,Home
3413,9,"Pittman Jr., Michael",ind,bal,7.6,5000.0,Home
3414,9,"Hollins, Mack",mia, ari,7.6,4500.0,Away
3415,9,"Thomas, Michael",nor, tam,7.6,8600.0,Away
3416,9,"Harris, De'Michael",ind,bal,7.5,4500.0,Home
3417,9,"Fitzgerald, Larry",ari,mia,7.4,5000.0,Home
3418,9,"Renfrow, Hunter",lvr, lac,7.0,5100.0,Away
3419,9,"Mooney, Darnell",chi, ten,6.8,5500.0,Away
3420,9,"Miller, Anthony",chi, ten,6.4,5100.0,Away
3421,9,"Hardman, Mecole",kan,car,6.3,5600.0,Home
3422,9,"Lockett, Tyler",sea, buf,6.0,7400.0,Away
3423,9,"Patterson, Cordarrelle",chi, ten,6.0,4700.0,Away
3424,9,"Snead, Willie",bal, ind,5.7,5100.0,Away
3425,9,"Godwin, Chris",tam,nor,5.6,7600.0,Home
3426,9,"Johnson, Tyron",lac,lvr,5.5,4500.0,Home
3427,9,"Grant, Jakeem",mia, ari,5.5,4600.0,Away
3428,9,"Beasley, Cole",buf,sea,5.4,5300.0,Home
3429,9,"Brown, Marquise",bal, ind,5.3,5800.0,Away
3430,9,"Gallup, Michael",dal,pit,5.1,5400.0,Home
3431,9,"Thielen, Adam",min,det,4.8,7700.0,Home
3432,9,"Blake, Christian",atl,den,4.6,4800.0,Home
3433,9,"Brown, Antonio",tam,nor,4.6,6500.0,Home
3434,9,"Hopkins, DeAndre",ari,mia,4.5,8800.0,Home
3435,9,"Harris, Deonte",nor, tam,4.5,4900.0,Away
3436,9,"Hall, Marvin",det, min,4.3,4600.0,Away
3437,9,"Cephus, Quintez",det, min,4.1,4600.0,Away
3438,9,"Cobb, Randall",hou, jac,3.6,5400.0,Away
3439,9,"Zylstra, Brandon",car, kan,3.3,4500.0,Away
3440,9,"Ridley, Riley",chi, ten,3.3,4500.0,Away
3441,9,"Moore, D.J.",car, kan,2.8,7000.0,Away
3442,9,"Wright, Isaiah",was,nyg,2.5,4500.0,Home
3443,9,"Johnson, Marcus",ind,bal,2.4,4900.0,Home
3444,9,"Cracraft, River",sfo,gnb,2.3,4500.0,Home
3445,9,"Hamilton, DaeSean",den, atl,2.2,4600.0,Away
3446,9,"Gage, Russell",atl,den,2.1,5400.0,Home
3447,9,"Callaway, Marquez",nor, tam,2.1,4800.0,Away
3448,9,"Olszewski, Gunner",nwe, nyj,2.0,4500.0,Away
3449,9,"Isabella, Andy",ari,mia,2.0,4700.0,Home
3450,9,"Berrios, Braxton",nyj,nwe,1.8,5100.0,Home
3451,9,"Boykin, Miles",bal, ind,1.6,4800.0,Away
3452,9,"Johnson, Tyler",tam,nor,1.6,5600.0,Home
3453,9,"Board, C.J.",nyg, was,1.5,4500.0,Away
3454,9,"Miller, Scott",tam,nor,1.5,5900.0,Home
3455,9,"Taylor, Trent",sfo,gnb,1.4,4500.0,Home
3456,9,"Guyton, Jalen",lac,lvr,1.4,4900.0,Home
3457,9,"Johnson, Collin",jac,hou,1.4,4700.0,Home
3458,9,"Slayton, Darius",nyg, was,1.3,5900.0,Away
3459,9,"Batson, Cameron",ten,chi,1.1,4500.0,Home
3460,9,"Wilson, Cedrick",dal,pit,1.1,4900.0,Home
3461,9,"Cole, Keelan",jac,hou,1.1,5200.0,Home
3462,9,"Ruggs III, Henry",lvr, lac,1.0,5700.0,Away
3463,9,"Taylor, Malik",gnb, sfo,0.9,4600.0,Away
3464,9,"Sims Jr., Steven",was,nyg,0.9,4600.0,Home
3465,9,"Shepherd, Darrius",gnb, sfo,0.8,4500.0,Away
3466,9,"Reed, Joe",lac,lvr,0.7,4600.0,Home
3467,9,"Shenault Jr., Laviska",jac,hou,0.4,5400.0,Home
3468,9,"Cleveland, Tyrie",den, atl,0.0,4500.0,Away
3469,9,"Pringle, Byron",kan,car,0.0,4700.0,Home
3470,9,"Jones, Zay",lvr, lac,0.0,4600.0,Away
3471,9,"Swain, Freddie",sea, buf,0.0,4600.0,Away
3472,9,"St. Brown, Equanimeous",gnb, sfo,0.0,4500.0,Away
3473,9,"Sherfield, Trent",ari,mia,0.0,4500.0,Home
3474,9,"Osborn, K.J.",min,det,0.0,4500.0,Home
3475,9,"Proche, James",bal, ind,0.0,4500.0,Away
3476,9,"Cooper, Pharoh",car, kan,0.0,4500.0,Away
3477,9,"Perry, Malcolm",mia, ari,0.0,4500.0,Away
3478,9,"Edwards, Bryan",lvr, lac,0.0,4600.0,Away
3479,9,"Brown, Noah",dal,pit,0.0,4600.0,Home
3480,9,"Johnson, Olabisi",min,det,0.0,4500.0,Home
3481,9,"Davis, Corey",ten,chi,0.0,6000.0,Home
3482,9,"Dieter, Gehrig",kan,car,0.0,4500.0,Home
3483,9,"Roberts, Andre",buf,sea,0.0,4500.0,Home
3484,9,"Westbrook, Nick",ten,chi,0.0,4500.0,Home
3485,9,"Smith, Jeff",nyj,nwe,0.0,4700.0,Home
3486,9,"Kumerow, Jake",buf,sea,0.0,4500.0,Home
3487,9,"Slater, Matthew",nwe, nyj,0.0,4500.0,Away
3488,9,"Carter, DeAndre",hou, jac,0.0,4500.0,Away
3489,9,"Raymond, Kalif",ten,chi,0.0,4900.0,Home
3490,9,"Beebe, Chad",min,det,0.0,4500.0,Home
3491,9,"Stills, Kenny",hou, jac,0.0,4600.0,Away
3492,9,"Harris, Dwayne",chi, ten,0.0,4500.0,Away
3493,9,"Duvernay, Devin",bal, ind,-0.1,4800.0,Away
3494,9,"Hill, K.J.",lac,lvr,-2.0,4500.0,Home
3495,9,"Kelce, Travis",kan,car,20.9,8000.0,Home
3496,9,"Graham, Jimmy",chi, ten,14.5,5300.0,Away
3497,9,"Smith Jr., Irv",min,det,14.0,4600.0,Home
3498,9,"Engram, Evan",nyg, was,13.3,5500.0,Away
3499,9,"Hockenson, T.J.",det, min,12.4,6000.0,Away
3500,9,"Trautman, Adam",nor, tam,11.4,4200.0,Away
3501,9,"Waller, Darren",lvr, lac,10.7,6400.0,Away
3502,9,"Smith, Jonnu",ten,chi,10.2,5700.0,Home
3503,9,"Ebron, Eric",pit, dal,9.7,5400.0,Away
3504,9,"Hurst, Hayden",atl,den,9.7,5600.0,Home
3505,9,"Daniels, Darrell",ari,mia,8.6,4000.0,Home
3506,9,"Hollister, Jacob",sea, buf,8.5,4300.0,Away
3507,9,"Hill, Josh",nor, tam,8.4,4200.0,Away
3508,9,"Williams, Maxx",ari,mia,6.9,4000.0,Home
3509,9,"Eifert, Tyler",jac,hou,6.8,4500.0,Home
3510,9,"Schultz, Dalton",dal,pit,6.8,5100.0,Home
3511,9,"Dwelley, Ross",sfo,gnb,6.7,4800.0,Home
3512,9,"Lewis, Marcedes",gnb, sfo,6.6,4300.0,Away
3513,9,"Kroft, Tyler",buf,sea,6.6,4700.0,Home
3514,9,"Boyle, Nick",bal, ind,6.6,4100.0,Away
3515,9,"Fant, Noah",den, atl,6.0,5800.0,Away
3516,9,"Alie-Cox, Mo",ind,bal,5.8,5000.0,Home
3517,9,"Gesicki, Mike",mia, ari,5.7,5300.0,Away
3518,9,"Rudolph, Kyle",min,det,5.5,4400.0,Home
3519,9,"Henry, Hunter",lac,lvr,5.3,5600.0,Home
3520,9,"Thomas, Logan",was,nyg,4.3,5000.0,Home
3521,9,"Griffin, Ryan",nyj,nwe,3.8,4100.0,Home
3522,9,"Andrews, Mark",bal, ind,3.7,6600.0,Away
3523,9,"Fells, Darren",hou, jac,3.6,5200.0,Away
3524,9,"Firkser, Anthony",ten,chi,3.4,4900.0,Home
3525,9,"Dissly, Will",sea, buf,3.1,4600.0,Away
3526,9,"Akins, Jordan",hou, jac,2.9,4800.0,Away
3527,9,"Smythe, Durham",mia, ari,2.4,4100.0,Away
3528,9,"Olsen, Greg",sea, buf,2.3,4800.0,Away
3529,9,"Arnold, Dan",ari,mia,2.1,4300.0,Home
3530,9,"Cook, Jared",nor, tam,2.0,5900.0,Away
3531,9,"Stocker, Luke",atl,den,1.7,4000.0,Home
3532,9,"Vannett, Nick",den, atl,1.6,4000.0,Away
3533,9,"O'Shaughnessy, James",jac,hou,1.4,4100.0,Home
3534,9,"Thomas, Ian",car, kan,1.3,4600.0,Away
3535,9,"Smith, Kaden",nyg, was,1.3,4100.0,Away
3536,9,"Okwuegbunam, Albert",den, atl,1.2,5000.0,Away
3537,9,"Burton, Trey",ind,bal,1.1,5500.0,Home
3538,9,"Tonyan, Robert",gnb, sfo,1.0,6100.0,Away
3539,9,"Reed, Jordan",sfo,gnb,0.8,4500.0,Home
3540,9,"Gronkowski, Rob",tam,nor,0.7,5800.0,Home
3541,9,"McDonald, Vance",pit, dal,0.7,4200.0,Away
3542,9,"Sternberger, Jace",gnb, sfo,0.6,4400.0,Away
3543,9,"James, Jesse",det, min,0.5,4300.0,Away
3544,9,"Toilolo, Levine",nyg, was,0.5,4000.0,Away
3545,9,"Witten, Jason",lvr, lac,0.5,4300.0,Away
3546,9,"Bell, Blake",dal,pit,0.1,4000.0,Home
3547,9,"Hudson, Tanner",tam,nor,0.0,4000.0,Home
3548,9,"Sprinkle, Jeremy",was,nyg,0.0,4000.0,Home
3549,9,"Hemingway, Temarrick",was,nyg,0.0,4000.0,Home
3550,9,"Nauta, Isaac",det, min,0.0,4000.0,Away
3551,9,"Doyle, Jack",ind,bal,0.0,4900.0,Home
3552,9,"Manhertz, Chris",car, kan,0.0,4000.0,Away
3553,9,"Graham, Jaeden",atl,den,0.0,4000.0,Home
3554,9,"Izzo, Ryan",nwe, nyj,0.0,4100.0,Away
3555,9,"Auclair, Antony",tam,nor,0.0,4000.0,Home
3556,9,"Shaheen, Adam",mia, ari,0.0,4200.0,Away
3557,9,"Kmet, Cole",chi, ten,0.0,4300.0,Away
3558,9,"Brown, Pharaoh",hou, jac,0.0,4100.0,Away
3559,9,"Carrier, Derek",lvr, lac,0.0,4000.0,Away
3560,9,"Harris, Demetrius",chi, ten,0.0,4200.0,Away
3561,9,"Herndon, Chris",nyj,nwe,0.0,4300.0,Home
3562,9,"Moreau, Foster",lvr, lac,0.0,4100.0,Away
3563,9,"Holtz, J.P.",chi, ten,0.0,4000.0,Away
3564,9,"Davis, Tyler",jac,hou,0.0,4000.0,Home
3565,9,"Pruitt, MyCole",ten,chi,0.0,4000.0,Home
3566,9,"Parham, Donald",lac,lvr,0.0,4400.0,Home
3567,9,"Yelder, Deon",kan,car,0.0,4000.0,Home
3568,9,"Gilliam, Reggie",buf,sea,0.0,4200.0,Home
3569,9,"Anderson, Stephen",lac,lvr,0.0,4000.0,Home
3570,9,"Brown, Daniel",nyj,nwe,0.0,4000.0,Home
3571,9,"Keizer, Nick",kan,car,0.0,4100.0,Home
3572,9,"Conklin, Tyler",min,det,0.0,4000.0,Home
3573,9,"Brate, Cameron",tam,nor,0.0,4700.0,Home
3574,9,"Knox, Dawson",buf,sea,0.0,4500.0,Home
3575,9,New Orleans,nor, tam,16.0,3800.0,Away
3576,9,Baltimore,bal, ind,14.0,4500.0,Away
3577,9,Tennessee,ten,chi,14.0,3800.0,Home
3578,9,New York G,nyg, was,13.0,4100.0,Away
3579,9,Buffalo,buf,sea,12.0,3900.0,Home
3580,9,Minnesota,min,det,9.0,3400.0,Home
3581,9,Miami,mia, ari,8.0,4400.0,Away
3582,9,Pittsburgh,pit, dal,7.0,5000.0,Away
3583,9,Green Bay,gnb, sfo,6.0,4300.0,Away
3584,9,Washington,was,nyg,5.0,4700.0,Home
3585,9,Indianapolis,ind,bal,5.0,4800.0,Home
3586,9,Las Vegas,lvr, lac,4.0,3600.0,Away
3587,9,Jacksonville,jac,hou,4.0,3500.0,Home
3588,9,Detroit,det, min,4.0,3200.0,Away
3589,9,Houston,hou, jac,4.0,3700.0,Away
3590,9,Chicago,chi, ten,4.0,4000.0,Away
3591,9,Denver,den, atl,3.0,4200.0,Away
3592,9,Atlanta,atl,den,3.0,3300.0,Home
3593,9,Seattle,sea, buf,3.0,3500.0,Away
3594,9,New England,nwe, nyj,3.0,4900.0,Away
3595,9,Carolina,car, kan,2.0,3100.0,Away
3596,9,Dallas,dal,pit,2.0,3000.0,Home
3597,9,Arizona,ari,mia,2.0,4300.0,Home
3598,9,LA Chargers,lac,lvr,2.0,4200.0,Home
3599,9,Tampa Bay,tam,nor,1.0,4400.0,Home
3600,9,Kansas City,kan,car,1.0,4600.0,Home
3601,9,San Francisco,sfo,gnb,0.0,3900.0,Home
3602,9,New York J,nyj,nwe,-1.0,3300.0,Home
3603,10,"Brady, Tom",tam, car,31.84,7800.0,Away
3604,10,"Murray, Kyler",ari,buf,30.9,8800.0,Home
3605,10,"Roethlisberger, Ben",pit,cin,29.32,7400.0,Home
3606,10,"Allen, Josh",buf, ari,28.86,8700.0,Away
3607,10,"Rodgers, Aaron",gnb,jac,26.4,8400.0,Home
3608,10,"Stafford, Matthew",det,was,23.04,7300.0,Home
3609,10,"Jackson, Lamar",bal, nwe,22.46,8100.0,Away
3610,10,"Jones, Daniel",nyg,phi,22.16,6700.0,Home
3611,10,"Herbert, Justin",lac, mia,21.48,8000.0,Away
3612,10,"Bridgewater, Teddy",car,tam,20.04,7000.0,Home
3613,10,"Cousins, Kirk",min, chi,18.58,7100.0,Away
3614,10,"Newton, Cam",nwe,bal,16.82,7700.0,Home
3615,10,"Rivers, Philip",ind, ten,16.32,6800.0,Away
3616,10,"Smith, Alex",was, det,16.0,6500.0,Away
3617,10,"Tagovailoa, Tua",mia,lac,14.66,6800.0,Home
3618,10,"Watson, Deshaun",hou, cle,14.12,8300.0,Away
3619,10,"Burrow, Joe",cin, pit,12.52,7200.0,Away
3620,10,"Mullens, Nick",sfo, nor,12.18,6600.0,Away
3621,10,"Wilson, Russell",sea, lar,11.92,8900.0,Away
3622,10,"Lock, Drew",den, lvr,10.98,7100.0,Away
3623,10,"Tannehill, Ryan",ten,ind,10.78,7500.0,Home
3624,10,"Goff, Jared",lar,sea,10.48,7400.0,Home
3625,10,"Luton, Jake",jac, gnb,9.76,6700.0,Away
3626,10,"Wentz, Carson",phi, nyg,8.72,7500.0,Away
3627,10,"Carr, Derek",lvr,den,7.16,6900.0,Home
3628,10,"Brees, Drew",nor,sfo,6.94,7600.0,Home
3629,10,"Brissett, Jacoby",ind, ten,6.2,6000.0,Away
3630,10,"Mayfield, Baker",cle,hou,5.38,7000.0,Home
3631,10,"Foles, Nick",chi,min,3.44,7000.0,Home
3632,10,"Hill, Taysom",nor,sfo,2.5,4500.0,Home
3633,10,"Winston, Jameis",nor,sfo,2.32,6000.0,Home
3634,10,"Walker, P.J.",car,tam,0.48,6000.0,Home
3635,10,"Gabbert, Blaine",tam, car,0.0,6000.0,Away
3636,10,"Rudolph, Mason",pit,cin,0.0,6000.0,Home
3637,10,"Beathard, C.J.",sfo, nor,0.0,6300.0,Away
3638,10,"Hurts, Jalen",phi, nyg,-0.1,6100.0,Away
3639,10,"Kamara, Alvin",nor,sfo,31.3,9000.0,Home
3640,10,"Jacobs, Josh",lvr,den,27.6,7500.0,Home
3641,10,"Hines, Nyheim",ind, ten,26.0,5500.0,Away
3642,10,"Jones, Ronald",tam, car,24.3,6400.0,Away
3643,10,"Swift, D'Andre",det,was,23.4,6000.0,Home
3644,10,"Booker, Devontae",lvr,den,20.8,5200.0,Home
3645,10,"Burkhead, Rex",nwe,bal,20.6,5600.0,Home
3646,10,"Gibson, Antonio",was, det,20.5,6100.0,Away
3647,10,"Chubb, Nick",cle,hou,18.6,8200.0,Home
3648,10,"Gallman, Wayne",nyg,phi,18.5,5700.0,Home
3649,10,"Brown, Malcolm",lar,sea,18.1,5500.0,Home
3650,10,"Ahmed, Salvon",mia,lac,15.5,4900.0,Home
3651,10,"Hunt, Kareem",cle,hou,14.7,7500.0,Home
3652,10,"McKissic, J.D.",was, det,14.4,5300.0,Away
3653,10,"Scott, Boston",phi, nyg,13.9,5900.0,Away
3654,10,"Cook, Dalvin",min, chi,13.2,9500.0,Away
3655,10,"Ballage, Kalen",lac, mia,12.7,5300.0,Away
3656,10,"Sanders, Miles",phi, nyg,12.5,7700.0,Away
3657,10,"Robinson, James",jac, gnb,12.2,7300.0,Away
3658,10,"Harris, Damien",nwe,bal,12.1,5800.0,Home
3659,10,"Jones, Aaron",gnb,jac,12.0,8800.0,Home
3660,10,"Henry, Derrick",ten,ind,11.4,8600.0,Home
3661,10,"Henderson, Darrell",lar,sea,9.8,5800.0,Home
3662,10,"Drake, Kenyan",ari,buf,9.4,6000.0,Home
3663,10,"Edmonds, Chase",ari,buf,9.2,7100.0,Home
3664,10,"Edwards, Gus",bal, nwe,7.8,5500.0,Away
3665,10,"Williams, Jamaal",gnb,jac,7.0,5600.0,Home
3666,10,"Bernard, Giovani",cin, pit,6.7,6200.0,Away
3667,10,"Clement, Corey",phi, nyg,6.5,5000.0,Away
3668,10,"Davis, Mike",car,tam,6.4,5400.0,Home
3669,10,"Perine, Samaje",cin, pit,6.0,4700.0,Away
3670,10,"Conner, James",pit,cin,5.8,7600.0,Home
3671,10,"Murray, Latavius",nor,sfo,5.7,5000.0,Home
3672,10,"Johnson, Duke",hou, cle,5.4,5800.0,Away
3673,10,"McKinnon, Jerick",sfo, nor,5.1,5500.0,Away
3674,10,"Taylor, Jonathan",ind, ten,4.7,6300.0,Away
3675,10,"Gordon, Melvin",den, lvr,4.6,6600.0,Away
3676,10,"Dallas, DeeJay",sea, lar,4.1,5600.0,Away
3677,10,"Fournette, Leonard",tam, car,4.0,6400.0,Away
3678,10,"McNichols, Jeremy",ten,ind,3.9,4700.0,Home
3679,10,"Ingram, Mark",bal, nwe,3.9,5700.0,Away
3680,10,"Akers, Cam",lar,sea,3.8,5100.0,Home
3681,10,"Freeman, Royce",den, lvr,3.6,4800.0,Away
3682,10,"Peterson, Adrian",det,was,3.5,5200.0,Home
3683,10,"Homer, Travis",sea, lar,3.4,5300.0,Away
3684,10,"Morris, Alfred",nyg,phi,3.4,4500.0,Home
3685,10,"Johnson, Jakob",nwe,bal,3.0,4500.0,Home
3686,10,"Wilkins, Jordan",ind, ten,2.8,5900.0,Away
3687,10,"Lewis, Dion",nyg,phi,2.7,4600.0,Home
3688,10,"Nall, Ryan",chi,min,2.3,5300.0,Home
3689,10,"Williams, Trayveon",cin, pit,2.2,4600.0,Away
3690,10,"Moss, Zack",buf, ari,2.2,5800.0,Away
3691,10,"Kelley, Joshua",lac, mia,2.1,5200.0,Away
3692,10,"Smith, Rodney",car,tam,2.0,4500.0,Home
3693,10,"Barber, Peyton",was, det,1.9,4500.0,Away
3694,10,"Dobbins, J.K.",bal, nwe,1.9,5400.0,Away
3695,10,"Laird, Patrick",mia,lac,1.9,4700.0,Home
3696,10,"Hasty, JaMycal",sfo, nor,1.9,5100.0,Away
3697,10,"White, James",nwe,bal,1.8,5600.0,Home
3698,10,"Blasingame, Khari",ten,ind,1.8,4500.0,Home
3699,10,"Singletary, Devin",buf, ari,1.5,5600.0,Away
3700,10,"Nabers, Gabe",lac, mia,1.4,4700.0,Away
3701,10,"Ham, C.J.",min, chi,1.3,4500.0,Away
3702,10,"Snell, Benny",pit,cin,1.2,4900.0,Home
3703,10,"Ogunbowale, Dare",jac, gnb,1.0,4500.0,Away
3704,10,"Hill, Justice",bal, nwe,0.8,4500.0,Away
3705,10,"Ervin, Tyler",gnb,jac,0.8,4900.0,Home
3706,10,"Ricard, Patrick",bal, nwe,0.7,4500.0,Away
3707,10,"Armah, Alex",car,tam,0.5,4500.0,Home
3708,10,"Juszczyk, Kyle",sfo, nor,0.5,4500.0,Away
3709,10,"Mattison, Alexander",min, chi,0.4,5100.0,Away
3710,10,"Johnson, Kerryon",det,was,0.3,5000.0,Home
3711,10,"Prosise, C.J.",hou, cle,0.3,4500.0,Away
3712,10,"Lindsay, Phillip",den, lvr,0.2,5900.0,Away
